ID,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,renovated,zipcode,lat,long,sqft_living15,sqft_lot15
16436,3,1.75,1570,7500,1,0,1,3,7,1300,270,1953,0,0,98146,47.4999,-122.368,1590,7660
16437,3,1,1320,9000,1,0,0,3,7,1320,0,1966,0,0,98001,47.3461,-122.272,1320,9800
16438,3,1.75,1560,7207,1,0,0,3,7,1250,310,1983,0,0,98034,47.7283,-122.222,1540,7485
16439,4,2.25,2360,8616,2,0,0,4,8,2360,0,1974,0,0,98033,47.6495,-122.198,2360,9337
16440,3,1,1070,9000,1,0,0,4,7,1070,0,1950,0,0,98198,47.4061,-122.33,1840,12000
16441,4,2.75,2790,10819,2,0,0,3,10,2790,0,1996,0,0,98027,47.5515,-122.08,3080,12603
16442,4,2.5,2620,5450,2,0,0,3,9,2620,0,2001,0,0,98074,47.6301,-122.019,2590,5371
16443,3,1.75,1050,7854,1,0,0,4,7,1050,0,1975,0,0,98023,47.3011,-122.369,1360,7668
16444,5,3,3070,9804,1,0,0,4,9,1740,1330,1968,0,0,98006,47.5702,-122.128,2550,9689
16445,2,2.75,1760,4139,2,0,0,3,8,1760,0,2010,0,0,98065,47.5175,-121.878,1870,3076
16446,4,2.75,2130,8560,1,0,0,3,7,1560,570,1992,0,0,98022,47.1949,-122.01,2130,8560
16447,3,2.25,1670,5004,2,0,0,3,8,1670,0,1987,0,0,98029,47.5688,-122.017,1850,5276
16448,4,2.5,1860,6325,2,0,0,4,7,1860,0,1991,0,0,98038,47.3492,-122.03,1860,6449
16449,2,1,1030,4188,1,0,0,3,8,1030,0,1981,0,0,98038,47.3738,-122.057,1450,3376
16450,4,2,1830,4590,2,0,0,3,8,1830,0,1908,0,0,98105,47.6593,-122.327,1650,4590
16451,3,2,1560,8853,1,0,0,3,7,1560,0,1967,0,0,98058,47.4312,-122.171,1610,8750
16452,3,2.5,2430,4203,2,0,0,3,8,2430,0,2001,0,0,98065,47.5346,-121.875,2500,4798
16453,3,2.25,2000,217800,2,0,0,3,8,2000,0,1996,0,0,98024,47.5599,-121.911,2220,217800
16454,4,2.25,2460,44431,1,0,0,4,9,2460,0,1957,0,0,98007,47.6042,-122.147,2830,44431
16455,4,3,1780,7260,1,0,0,4,8,1780,0,1964,0,0,98008,47.627,-122.114,1810,7920
16456,4,1,1300,8400,1.5,0,0,4,7,1300,0,1953,0,0,98133,47.7612,-122.332,1330,8400
16457,3,2.5,3220,54160,2,0,2,4,9,2690,530,1981,0,0,98006,47.5468,-122.109,3460,44374
16458,2,1,1600,8961,1,0,0,4,7,1390,210,1949,0,0,98002,47.3098,-122.21,1502,6798
16459,4,2.5,1940,10500,1,0,0,4,7,1140,800,1976,0,0,98052,47.683,-122.114,2200,10500
16460,2,1,820,8860,1,0,0,3,6,820,0,1950,0,0,98055,47.452,-122.19,1660,15375
16461,3,1.75,1560,242629,1,0,0,3,7,1560,0,1981,0,0,98053,47.6493,-121.956,2320,220654
16462,3,2.25,1920,11500,1,0,0,3,8,1920,0,1972,2000,1,98006,47.5498,-122.188,2260,8866
16463,3,1.75,1930,5000,1,0,0,3,9,1230,700,1936,0,0,98105,47.6582,-122.278,2300,6000
16464,4,3.25,3440,35021,2,0,0,3,10,3440,0,1983,0,0,98033,47.6476,-122.184,3440,35021
16465,3,1.75,1670,5375,1,0,0,3,7,1270,400,1952,0,0,98199,47.6416,-122.397,1460,6125
16466,3,1,1520,2500,1.5,0,0,3,8,1520,0,1912,0,0,98109,47.6347,-122.352,1880,3600
16467,2,1,1090,5000,1,0,0,4,7,730,360,1942,0,0,98126,47.5258,-122.378,990,5250
16468,5,1.75,2690,21357,1,0,0,4,7,1420,1270,1952,0,0,98004,47.5831,-122.191,2600,17539
16469,2,1,720,4222,1,0,0,4,5,720,0,1942,0,0,98056,47.4965,-122.186,860,4785
16470,2,2.5,1380,1073,2,0,0,3,7,1140,240,2011,0,0,98126,47.5462,-122.369,1580,2036
16471,3,1,1260,8378,1,0,0,4,6,840,420,1959,1977,1,98023,47.3274,-122.348,1140,8496
16472,4,2.5,3160,8281,2,0,0,4,9,3160,0,1995,0,0,98033,47.6699,-122.195,3000,8281
16473,3,1.75,1520,8835,1,0,0,4,7,1520,0,1957,0,0,98008,47.6054,-122.118,1760,8580
16474,5,3.75,3570,14648,2,0,0,3,9,3570,0,2005,0,0,98019,47.7377,-121.974,3160,7882
16475,3,1,1350,7740,1,0,0,4,6,860,490,1947,0,0,98125,47.7098,-122.291,1130,7740
16476,3,1,1480,5670,1,0,0,3,6,780,700,1944,0,0,98106,47.5175,-122.36,760,5040
16477,4,4,4390,17832,1,0,0,4,11,2430,1960,1994,0,0,98059,47.5283,-122.143,3090,12369
16478,4,2.5,1930,14196,1,0,0,4,7,1330,600,1977,0,0,98072,47.7407,-122.097,1470,12852
16479,3,2.5,1830,6162,2,0,0,3,8,1830,0,1994,0,0,98092,47.3291,-122.17,1860,7017
16480,4,1.75,2460,10061,1,1,4,3,7,1410,1050,1961,0,0,98178,47.5105,-122.238,2300,10061
16481,4,2.5,2230,5000,2,0,0,3,8,2230,0,2003,0,0,98031,47.3919,-122.184,2230,6137
16482,4,3.25,3460,7749,2,0,1,3,10,3020,440,1950,1998,1,98115,47.6849,-122.273,3030,8680
16483,5,5.25,8010,45517,2,1,4,3,12,5990,2020,1999,0,0,98033,47.6767,-122.211,3430,26788
16484,3,1.75,1570,8400,1,0,0,4,7,1570,0,1959,0,0,98133,47.76,-122.34,1860,8639
16485,3,1,1070,6440,1,0,0,4,7,1070,0,1971,0,0,98023,47.3186,-122.373,1190,6532
16486,4,4,4460,103382,2,0,0,3,11,4460,0,2001,0,0,98053,47.634,-121.997,3470,88519
16487,3,2.5,1450,3850,2,0,0,3,7,1450,0,2004,0,0,98065,47.5318,-121.85,1970,3748
16488,2,1.75,1280,7110,1,0,0,4,7,1000,280,1955,0,0,98118,47.5569,-122.273,1550,6835
16489,4,2.5,3060,7140,2,0,0,3,9,3060,0,2006,0,0,98027,47.5393,-121.998,3240,6218
16490,3,1,1330,40259,1,0,0,4,7,1330,0,1977,0,0,98024,47.552,-121.89,1710,34787
16491,4,2.5,3300,101930,2,0,0,4,10,3300,0,1991,0,0,98029,47.576,-121.976,2880,213879
16492,2,1,1740,8100,1,0,0,3,6,1050,690,1947,0,0,98168,47.4942,-122.304,960,8100
16493,3,2.5,1850,4597,2,0,0,3,8,1850,0,2003,0,0,98042,47.3755,-122.136,2210,5000
16494,3,1.75,1490,3800,1,0,0,3,6,700,790,1913,0,0,98118,47.5554,-122.27,2180,4000
16495,4,2.25,1580,7307,1,0,0,3,8,1160,420,1973,0,0,98027,47.569,-122.086,2020,7458
16496,4,2.5,4190,7504,2,0,0,3,7,4190,0,2004,0,0,98058,47.4394,-122.114,2480,6727
16497,5,3.25,4110,7920,2,0,3,3,9,3150,960,1921,0,0,98122,47.617,-122.282,3890,7800
16498,2,1,770,17334,1,0,0,3,7,770,0,1978,0,0,98001,47.2997,-122.269,1480,17334
16499,4,2.5,2180,7210,1,0,0,3,7,1190,990,1972,0,0,98011,47.7419,-122.181,2070,7210
16500,4,2.5,2820,6180,2,0,0,3,9,2050,770,2013,0,0,98118,47.5529,-122.281,1390,4635
16501,4,2.5,1570,9600,1,0,0,3,7,800,770,1972,0,0,98155,47.7757,-122.303,1340,9110
16502,6,3.5,3000,6320,2,0,2,3,8,2400,600,1969,0,0,98118,47.562,-122.279,1720,6360
16503,3,2.75,2030,6840,1,0,0,3,7,1210,820,1979,0,0,98108,47.5413,-122.299,1910,6365
16504,4,2,1980,23625,2,0,0,3,8,1980,0,1938,1984,1,98072,47.7553,-122.092,2300,24640
16505,4,2.75,2340,6350,1,0,0,4,7,1310,1030,1974,0,0,98126,47.5559,-122.379,2020,6350
16506,4,2.5,3690,13609,2,0,2,3,10,3690,0,1996,0,0,98075,47.5872,-121.972,3600,13609
16507,5,4.5,3732,4426,2.5,0,0,3,10,2932,800,2001,0,0,98112,47.6189,-122.288,2950,4000
16508,2,1.75,1510,6852,1,0,0,3,8,1510,0,2005,0,0,98053,47.7073,-122.012,1510,5912
16509,3,1.75,2000,5000,1,0,0,4,7,1110,890,1921,0,0,98117,47.6859,-122.399,1750,5000
16510,3,1,1270,7566,1,0,0,4,7,1270,0,1958,0,0,98056,47.5074,-122.175,1780,7520
16511,2,2.5,2410,102366,1,0,0,4,7,1940,470,1912,1989,1,98024,47.5629,-121.918,2460,310582
16512,4,2.5,2680,8062,1,0,3,4,7,1530,1150,1967,0,0,98198,47.4132,-122.328,1920,8600
16513,3,2.5,2400,99752,1,0,0,3,9,2400,0,1996,0,0,98058,47.3917,-122.084,2800,98010
16514,3,1.75,2300,12000,1,0,0,3,8,1770,530,1942,0,0,98133,47.7599,-122.343,2030,6000
16515,2,2,920,1201,2,0,0,3,8,800,120,2009,0,0,98144,47.5926,-122.295,1150,1161
16516,4,2.25,2350,18600,2,0,0,4,9,2350,0,1977,0,0,98028,47.7473,-122.257,2880,14400
16517,3,1,1250,17380,1,0,0,4,7,1250,0,1970,0,0,98072,47.7502,-122.108,1410,18200
16518,3,1.75,2320,7875,1,0,0,3,8,1620,700,1967,0,0,98058,47.4524,-122.146,1990,9720
16519,3,2.25,1580,6561,1,0,0,3,8,1200,380,1981,0,0,98058,47.4394,-122.14,1710,7241
16520,3,1.5,1370,10176,1,0,0,3,6,1370,0,1947,0,0,98168,47.4738,-122.263,1650,10176
16521,2,1,960,28717,1,0,0,4,6,960,0,1984,0,0,98070,47.3356,-122.502,1860,28717
16522,4,4.25,4930,25714,2,0,0,3,12,4930,0,2005,0,0,98092,47.3069,-122.148,3620,23035
16523,4,2.5,2190,7350,2.5,0,0,5,8,2190,0,1958,0,0,98040,47.5786,-122.236,1880,7350
16524,4,3,1900,7194,2,0,0,4,7,1900,0,1988,0,0,98042,47.3768,-122.117,1690,7194
16525,3,1,1570,9467,1,0,0,3,7,1570,0,1954,0,0,98177,47.7683,-122.359,1570,9100
16526,3,2.5,2050,7205,2,0,0,3,8,2050,0,2000,0,0,98003,47.3487,-122.304,2050,7264
16527,4,2,2220,14120,1,0,0,3,7,1200,1020,1966,0,0,98042,47.361,-122.116,1300,9709
16528,6,6,7390,24829,2,1,4,4,12,5000,2390,1991,0,0,98040,47.5631,-122.21,4320,24619
16529,3,1.75,1510,11234,1,0,0,3,7,1210,300,1965,0,0,98155,47.7571,-122.328,2080,9076
16530,4,2.5,1840,220308,2,0,0,3,8,1840,0,2000,0,0,98038,47.4306,-122.049,1890,65340
16531,5,2.25,2100,6936,1,0,0,3,8,1600,500,1974,0,0,98033,47.6737,-122.169,2100,8661
16532,4,2.5,2430,11870,1,0,0,5,8,1590,840,1968,0,0,98155,47.7761,-122.285,2430,9600
16533,2,1.75,1550,6000,1,0,1,3,7,1550,0,1920,0,0,98199,47.6712,-122.409,2360,6000
16534,3,1.75,1290,3870,1,0,0,5,7,1290,0,1916,0,0,98144,47.5873,-122.29,2020,5850
16535,5,2.75,3040,10257,2,0,0,3,10,3040,0,1993,0,0,98006,47.5531,-122.119,2860,9327
16536,4,1,2000,4676,1.5,0,0,3,7,1250,750,1916,1986,1,98118,47.5529,-122.268,1140,4676
16537,3,2,1970,79714,1,0,0,3,7,1070,900,1979,0,0,98058,47.4674,-122.107,1890,36626
16538,3,2.5,2270,100545,2,0,0,3,8,2270,0,1998,0,0,98070,47.4815,-122.47,1277,100545
16539,4,2.5,2270,8391,2,0,0,3,8,2270,0,1988,0,0,98029,47.574,-122.013,2420,8391
16540,4,1,1200,11111,1.5,0,0,3,7,1200,0,1949,0,0,98155,47.7529,-122.306,1350,9113
16541,2,1.75,1250,2890,1,0,0,4,7,790,460,1920,0,0,98103,47.6795,-122.353,1500,3225
16542,3,2.5,1981,5700,2,0,0,3,8,1981,0,2010,0,0,98030,47.3668,-122.178,1981,5894
16543,3,1.75,1800,5700,1,0,0,4,8,1000,800,1941,0,0,98119,47.6491,-122.367,1680,5350
16544,5,3,2920,2808,2,0,0,3,8,2140,780,1960,1992,1,98103,47.654,-122.342,1620,1544
16545,3,1,1560,7552,1,0,0,4,6,910,650,1948,0,0,98155,47.7552,-122.327,1200,8152
16546,2,1,1550,15250,1.5,0,0,5,7,1550,0,1920,0,0,98038,47.407,-122.045,1520,34929
16547,3,2,1770,14400,1,0,0,4,8,1770,0,1959,0,0,98166,47.415,-122.337,1900,14400
16548,4,1.75,1900,8250,1,0,0,4,7,950,950,1955,0,0,98006,47.5765,-122.147,1480,8360
16549,2,2,1200,3900,1,0,0,3,8,1200,0,2006,0,0,98053,47.72,-122.024,1440,5580
16550,4,2.5,2060,5950,2,0,0,3,8,2060,0,2000,0,0,98030,47.3631,-122.192,2242,6406
16551,3,1,1500,5750,1.5,0,0,4,7,1050,450,1927,0,0,98126,47.5677,-122.376,1500,5060
16552,3,1,1280,9630,1,0,0,3,7,1280,0,1968,0,0,98072,47.7677,-122.163,1300,9453
16553,4,2.5,2730,10281,2,0,2,3,9,2730,0,1996,0,0,98074,47.6227,-122.029,2750,7220
16554,4,2.5,2900,4762,2,0,0,3,8,2900,0,2005,0,0,98042,47.3663,-122.129,2900,5173
16555,2,1,760,4000,1,0,0,4,6,760,0,1950,0,0,98108,47.5466,-122.304,1640,4500
16556,4,1.75,1990,18900,2,0,0,4,7,1870,120,1929,0,0,98168,47.5131,-122.313,1710,12400
16557,5,4.75,3830,35000,1,0,0,3,8,2130,1700,1976,0,0,98077,47.7597,-122.079,2750,36150
16558,3,1.75,1620,7330,1,0,0,4,7,1090,530,1974,0,0,98034,47.7148,-122.213,1380,7191
16559,2,1,1010,6000,1,0,0,4,6,1010,0,1944,0,0,98133,47.771,-122.353,1610,7313
16560,3,2.25,1800,4500,2,0,0,3,7,1800,0,1995,0,0,98019,47.7462,-121.98,1760,6589
16561,3,3.25,3190,5283,2,0,0,3,9,3190,0,2007,0,0,98029,47.5534,-122.002,2950,5198
16562,3,3.25,3190,5283,2,0,0,3,9,3190,0,2007,0,0,98029,47.5534,-122.002,2950,5198
16563,3,1.75,1050,5850,1,0,0,3,7,1050,0,1980,0,0,98166,47.4574,-122.358,1220,8880
16564,5,3,3340,10796,1,0,2,3,9,2120,1220,1964,1990,1,98040,47.5421,-122.229,3290,12955
16565,4,1.75,1730,7980,1,0,0,4,8,1730,0,1965,0,0,98007,47.6219,-122.138,2080,8400
16566,3,3,2440,15540,2,0,0,3,9,2440,0,1992,0,0,98074,47.6104,-122.06,2440,15283
16567,3,1.5,1610,9964,1,0,0,3,7,1080,530,1977,0,0,98052,47.6681,-122.143,1610,9964
16568,2,1,820,4025,1,0,2,5,6,820,0,1922,0,0,98126,47.5649,-122.38,1410,5750
16569,6,3,3840,14040,1.5,0,3,3,8,2460,1380,1949,0,0,98178,47.506,-122.241,2170,6765
16570,4,3,3060,5000,2,0,0,3,8,3060,0,2001,0,0,98042,47.3786,-122.126,3060,5668
16571,3,1.75,1320,7725,1,0,0,3,8,1320,0,1978,0,0,98058,47.4425,-122.133,2020,7210
16572,3,2.5,2210,9226,2,0,0,3,8,2210,0,1998,0,0,98045,47.4849,-121.782,2430,8902
16573,3,2,1690,9087,1,0,0,3,8,1690,0,1997,0,0,98042,47.3724,-122.108,2090,8100
16574,3,1,970,8710,1,0,0,4,6,970,0,1962,0,0,98198,47.4167,-122.302,1280,11805
16575,2,2.5,1780,2067,2,0,0,5,9,1780,0,1974,0,0,98004,47.6132,-122.21,2320,2067
16576,3,2,1490,9000,1,0,0,4,8,1490,0,1977,0,0,98006,47.5455,-122.184,2190,9000
16577,3,1.5,1510,16800,1,0,0,5,8,1510,0,1956,0,0,98133,47.751,-122.338,1560,7276
16578,4,2.25,1730,8400,1,0,0,3,7,1730,0,1962,0,0,98001,47.3386,-122.288,1550,7920
16579,3,2.75,1540,6760,1,0,0,5,7,1210,330,1980,0,0,98034,47.7163,-122.212,1540,7416
16580,3,2,1180,7793,1,0,0,4,7,1180,0,1992,0,0,98031,47.4053,-122.181,1720,7793
16581,4,2,2130,2620,1.5,0,0,5,7,1650,480,1919,0,0,98103,47.6515,-122.346,1330,2719
16582,2,2.5,3090,47044,1,0,0,4,10,2250,840,1979,0,0,98058,47.4291,-122.177,1860,62829
16583,3,1,1800,5750,1,0,0,3,7,1040,760,1947,0,0,98117,47.686,-122.395,1320,5625
16584,3,1.75,1530,9362,1,0,0,3,7,1530,0,1987,0,0,98038,47.3643,-122.049,1480,8125
16585,4,2.5,3010,6100,2,0,0,3,9,3010,0,2005,0,0,98052,47.6647,-122.08,2890,5176
16586,4,1.5,2000,6778,1,0,0,4,7,1170,830,1962,0,0,98198,47.3708,-122.311,1940,7531
16587,4,1.5,2290,10372,1,0,0,3,7,1510,780,1965,1987,1,98033,47.6888,-122.199,1900,8109
16588,4,2,2590,7220,2,0,2,4,10,2590,0,1930,0,0,98199,47.647,-122.41,2530,6380
16589,3,1.75,1620,4200,1,0,0,5,7,830,790,1945,0,0,98115,47.6743,-122.285,1580,5000
16590,3,1,1070,7140,1,0,0,3,7,1070,0,1989,0,0,98118,47.5427,-122.288,1390,2374
16591,3,1.75,1790,7123,1,0,0,3,7,1790,0,1913,1995,1,98019,47.7429,-121.981,1660,8128
16592,3,2.5,2500,7746,2,0,0,4,10,1910,590,1993,0,0,98112,47.6393,-122.311,2480,5099
16593,3,1.75,1320,10454,1,0,0,4,7,1320,0,1968,0,0,98002,47.2844,-122.216,1680,10183
16594,3,2,2110,6900,1.5,0,0,5,6,1220,890,1955,0,0,98178,47.504,-122.26,1350,7683
16595,3,1.75,1100,7224,1,0,0,3,7,1100,0,1981,0,0,98032,47.3717,-122.277,1700,8447
16596,4,3,1920,4000,1.5,0,0,4,8,1540,380,1931,0,0,98116,47.5718,-122.385,1660,4000
16597,4,2.5,1890,12236,1,0,0,3,7,1230,660,1978,0,0,98045,47.4491,-121.78,1390,11360
16598,3,2.5,2530,43733,2,0,0,3,8,1530,1000,1991,0,0,98045,47.46,-121.708,1730,43548
16599,2,1,710,6322,1,0,0,3,6,710,0,1942,0,0,98126,47.5165,-122.376,740,6720
16600,4,2.25,2320,8760,1,0,0,4,8,1160,1160,1966,0,0,98032,47.3627,-122.285,1970,8690
16601,4,3.25,5450,37058,1.5,0,0,5,9,5450,0,1984,0,0,98042,47.351,-122.087,2800,35716
16602,2,1.75,1340,7380,1,0,0,3,6,1340,0,1940,0,0,98055,47.4785,-122.229,1980,9600
16603,3,2.5,1650,2807,2,0,0,3,7,1650,0,2004,0,0,98055,47.4328,-122.196,1460,1875
16604,4,1.5,1800,8786,1,0,0,3,7,1330,470,1966,0,0,98146,47.4982,-122.345,1780,8664
16605,3,1,990,10723,1,0,0,5,7,990,0,1960,0,0,98059,47.4887,-122.133,1460,10723
16606,2,1.5,1480,9660,1,0,0,3,7,1480,0,1949,0,0,98188,47.4577,-122.289,1990,9660
16607,1,2,3000,204732,2.5,0,2,3,8,3000,0,1979,0,0,98014,47.6331,-121.945,2330,213008
16608,3,1.5,1300,12240,1,0,0,3,7,1300,0,1963,0,0,98028,47.737,-122.243,2040,9326
16609,4,1.75,1850,6480,1,0,0,4,7,1120,730,1958,0,0,98108,47.5525,-122.313,1610,5040
16610,3,2.5,3370,6550,2,0,2,4,8,2840,530,1912,2001,1,98126,47.5442,-122.38,1500,6550
16611,3,2,1810,2159,1,0,0,3,7,1010,800,1922,0,0,98109,47.6273,-122.345,1810,2159
16612,4,1.5,2820,4000,2,0,0,3,7,2820,0,1911,0,0,98103,47.6638,-122.348,1470,1627
16613,3,1,1200,8514,1,0,0,3,7,1200,0,1959,0,0,98022,47.2043,-122.008,1210,8985
16614,3,1.25,1230,4500,1.5,0,0,4,7,1230,0,1913,0,0,98118,47.5301,-122.271,1310,5000
16615,5,3,2930,5500,1,0,0,3,7,1750,1180,1951,0,0,98118,47.5572,-122.281,1400,5500
16616,3,2.25,2370,38639,1,0,0,3,8,1930,440,1978,0,0,98077,47.771,-122.099,2900,37452
16617,3,2.25,2350,10450,1,0,0,3,8,1390,960,1977,0,0,98028,47.7433,-122.259,2250,10450
16618,3,1.75,2000,14733,1,0,0,4,8,2000,0,1958,0,0,98005,47.6001,-122.178,2620,14733
16619,4,3.5,3530,14406,2,0,1,3,10,2570,960,1987,0,0,98034,47.7073,-122.244,3170,15181
16620,3,1.75,2000,9416,1,0,0,4,6,2000,0,1961,0,0,98033,47.697,-122.175,1440,9555
16621,3,2,1560,7352,1,0,0,3,6,1560,0,1992,0,0,98001,47.2804,-122.251,1120,7950
16622,3,1.75,1740,46580,1,0,0,4,7,1740,0,1980,0,0,98010,47.3583,-121.927,1576,54685
16623,4,1,1230,8316,1.5,0,0,3,7,1230,0,1963,0,0,98034,47.7269,-122.24,1490,8316
16624,3,2,2000,7000,2,0,0,3,7,2000,0,1916,1986,1,98136,47.5452,-122.393,1840,7000
16625,3,2.25,1820,8446,2,0,0,3,8,1820,0,1978,0,0,98034,47.7208,-122.236,1850,8437
16626,3,1,1370,56628,1,0,0,3,7,1370,0,1942,0,0,98003,47.3058,-122.306,1768,8702
16627,4,3,3130,2646,2.5,0,0,5,9,2290,840,1906,0,0,98102,47.6272,-122.316,2920,4500
16628,4,2.5,2850,6809,2,0,0,3,9,2850,0,2003,0,0,98019,47.7353,-121.973,2820,7500
16629,3,1.5,1180,7000,1,0,0,4,7,1180,0,1977,0,0,98023,47.2966,-122.374,1180,7370
16630,3,1.75,1280,12776,1,0,0,4,7,1280,0,1977,0,0,98031,47.4212,-122.199,1680,11704
16631,3,1,1700,4400,1.5,0,0,4,8,1700,0,1906,0,0,98122,47.612,-122.292,1610,4180
16632,3,2.5,1630,11592,2,0,0,3,8,1630,0,1987,0,0,98011,47.7574,-122.228,1700,8850
16633,3,1,1240,10800,1,0,0,5,7,1240,0,1959,0,0,98056,47.5233,-122.185,1810,10800
16634,4,2,2500,36900,1,0,0,3,7,1540,960,1972,0,0,98038,47.3708,-122.049,1960,36900
16635,5,4.25,4830,11466,2,0,0,3,10,3720,1110,2014,0,0,98040,47.5774,-122.222,2180,11017
16636,3,2.25,2070,14196,2,0,0,3,7,2070,0,1989,0,0,98059,47.4617,-122.07,1550,13860
16637,3,1,950,4250,1.5,0,0,5,6,950,0,1948,0,0,98122,47.609,-122.307,2130,5120
16638,5,2.75,2910,53898,1,0,0,5,7,1510,1400,1979,0,0,98077,47.7201,-122.062,3210,216928
16639,5,1.5,1940,4800,2,0,0,3,8,1940,0,1905,0,0,98103,47.6845,-122.332,1750,4800
16640,4,2.25,2510,9800,2,0,0,3,9,2510,0,1978,0,0,98072,47.753,-122.145,2440,11000
16641,4,2.5,2660,5608,2,0,0,3,9,2660,0,2003,0,0,98029,47.5449,-121.995,3010,5608
16642,2,1,1320,4520,1,0,1,3,6,1320,0,1912,1971,1,98116,47.5655,-122.394,1420,4560
16643,2,1,960,8153,1,0,0,3,6,960,0,1947,0,0,98155,47.7341,-122.3,1160,8199
16644,2,2,930,1662,1,0,0,3,7,670,260,2002,0,0,98199,47.6518,-122.4,1780,2343
16645,4,3.5,3540,4750,2,0,0,3,10,3540,0,2003,0,0,98055,47.473,-122.193,3310,5655
16646,3,2.5,2660,4975,2,0,0,3,8,2660,0,2014,0,0,98118,47.5487,-122.272,1840,6653
16647,4,4,3570,8250,2,0,0,3,10,2860,710,2015,0,0,98040,47.5784,-122.226,2230,10000
16648,3,1.5,1030,8414,1,0,0,4,7,1030,0,1967,0,0,98155,47.7654,-122.297,1750,8414
16649,5,2.75,2560,5618,1.5,0,2,3,8,2220,340,1923,0,0,98109,47.6416,-122.355,2740,4000
16650,4,2.5,1950,3000,2,0,0,3,7,1950,0,2002,0,0,98178,47.4977,-122.226,1170,6000
16651,4,2.5,2430,9103,2,0,0,3,8,2430,0,1990,0,0,98023,47.2939,-122.368,2260,8090
16652,4,3.25,3330,17533,1,0,2,3,9,1750,1580,1969,0,0,98033,47.652,-122.2,3340,12798
16653,3,1,1240,5400,1,0,0,4,7,1060,180,1940,0,0,98133,47.7115,-122.355,1429,5400
16654,3,1,1250,4620,1.5,0,0,4,7,1150,100,1900,0,0,98103,47.651,-122.341,1900,4400
16655,4,3,3750,11025,2,0,0,3,10,3750,0,1976,0,0,98074,47.6367,-122.059,2930,12835
16656,4,3,2420,4800,1.5,0,0,3,7,1520,900,1919,0,0,98119,47.6453,-122.358,1090,3800
16657,3,2.5,2610,7567,2,0,0,3,9,2610,0,1997,0,0,98052,47.6654,-122.137,2610,8458
16658,4,2.75,2330,6703,1.5,0,0,3,7,1710,620,1983,0,0,98177,47.7066,-122.359,2060,7500
16659,4,2.5,2200,3141,2,0,0,3,7,2060,140,1994,0,0,98144,47.5726,-122.305,1660,3175
16660,4,1,1640,6305,1.5,0,0,5,6,1640,0,1907,0,0,98118,47.5563,-122.28,1590,4816
16661,4,4.25,5710,24663,2,0,0,3,11,5710,0,2007,0,0,98092,47.3065,-122.158,4060,23847
16662,5,1,1940,8875,1,0,0,3,7,1940,0,1957,0,0,98188,47.4407,-122.275,1380,8875
16663,4,2.5,3380,27589,2,0,0,3,10,3380,0,1966,0,0,98004,47.6292,-122.225,3390,20075
16664,4,2.25,2690,15000,2,0,0,3,9,1890,800,1978,0,0,98074,47.612,-122.064,2670,15030
16665,2,2,1300,2500,1,0,0,4,7,770,530,1926,0,0,98117,47.6831,-122.373,1160,5000
16666,3,1.5,1580,7200,1,0,0,4,7,1080,500,1976,0,0,98092,47.2761,-122.152,1580,7470
16667,2,1,2020,7200,1,0,3,4,7,1700,320,1947,0,0,98146,47.506,-122.384,2020,7200
16668,4,2.5,3330,9557,2,0,0,3,10,3330,0,1995,0,0,98006,47.5526,-122.102,3360,9755
16669,3,1.75,1080,3200,1,0,0,4,7,880,200,1926,0,0,98103,47.6503,-122.338,1780,5200
16670,4,1.75,1240,4532,1.5,0,0,4,7,1240,0,1944,0,0,98117,47.6892,-122.378,1260,4468
16671,2,1,1170,8925,1,0,2,3,6,1170,0,1911,0,0,98198,47.4017,-122.321,1380,7440
16672,2,1,1450,4750,1,0,0,3,7,850,600,1950,0,0,98118,47.5293,-122.272,1190,5000
16673,4,2.25,2620,17366,1,0,3,3,9,1430,1190,1984,0,0,98075,47.584,-122.077,2620,15335
16674,5,3.5,3990,42436,2,0,0,3,9,2710,1280,2002,0,0,98027,47.461,-122,3030,41684
16675,3,2.5,2340,3630,2,0,0,3,9,2340,0,1998,0,0,98122,47.6059,-122.307,1820,5120
16676,5,3,2080,6150,1,0,0,3,7,1040,1040,1950,0,0,98116,47.5707,-122.394,1420,6150
16677,5,2.75,2920,11880,1,0,0,5,8,1660,1260,1968,0,0,98027,47.5133,-122.031,3910,14491
16678,4,2.5,2280,4096,2,0,0,3,7,2280,0,2003,0,0,98056,47.4834,-122.182,2280,3600
16679,4,1.5,1250,8400,1,0,0,3,7,960,290,1951,0,0,98155,47.7505,-122.315,1560,8400
16680,4,1,1100,5000,1.5,0,0,5,6,1100,0,1904,0,0,98055,47.4868,-122.204,1560,4838
16681,3,1.75,1330,9417,1,0,0,5,6,710,620,1936,0,0,98125,47.7231,-122.301,1690,7937
16682,4,3,2790,3600,2,0,0,3,8,1880,910,1905,2013,1,98119,47.6362,-122.363,1360,3600
16683,3,1.75,2250,26337,1,0,0,3,8,2250,0,1980,0,0,98092,47.3032,-122.123,1830,26337
16684,3,1.75,1530,8829,1,0,0,5,8,1530,0,1972,0,0,98006,47.545,-122.171,2060,9226
16685,3,1.75,1460,6360,1,0,2,3,7,1010,450,1979,0,0,98106,47.5311,-122.353,1400,4240
16686,5,2.5,4150,96574,2,0,0,3,10,4150,0,1988,0,0,98053,47.6664,-122.045,3320,40803
